quality,Prediction,index,Alcohol Imp,Chlorides Imp,Citric Acid Imp,Density Imp,Fixed Acidity Imp,Free Sulfur Dioxide Imp,Ph Imp,Residual Sugar Imp,Sulphates Imp,Total Sulfur Dioxide Imp,Volatile Acidity Imp,top_features,Alcohol,Chlorides,Citric Acid,Density,Fixed Acidity,Free Sulfur Dioxide,Ph,Residual Sugar,Sulphates,Total Sulfur Dioxide,Volatile Acidity
6,5.87,1324,-0.0011117612,-0.011930966000000001,0.031572092,0.006784585,0.012265369,-0.100870065,0.0071079787,-0.11613773599999999,0.036087535,-0.080846585,0.21157807,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,10.8,0.043,0.35,0.9927,6.9,21.0,3.25,1.3,0.62,182.0,0.16
7,6.65,1325,0.7848911999999999,0.0058417213,-0.015284507,0.027407266,-0.04428320400000001,0.07994265,-0.03925971,0.016241813,-0.010672856000000001,0.032707896,-0.06770344,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,12.8,0.04,0.48,0.9911,7.7,28.0,3.2,2.3,0.52,114.0,0.32
6,5.44,1326,-0.30057228,0.0047330395,-0.1634406,-0.061319776,0.028269932,0.059370734,-0.026369581,-0.011882968999999998,-0.022048498,-0.038296584,0.090496354,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.2,0.042,0.72,0.9958,6.5,33.0,3.12,6.8,0.36,168.0,0.22
6,5.75,1327,-0.09746594,-0.034904500000000005,0.0511509,0.016433857,0.018033152,0.07851213,-0.03373194,-0.061435707,-0.034192905,-0.0068331654000000006,-0.024642244,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,10.5,0.047,0.33,0.9928,6.8,44.0,3.12,1.5,0.44,167.0,0.26
6,6.14,1328,0.30453113,0.07838561,0.044255245,0.03417231,0.054443825,-0.17482519,0.122948974,-0.13610129999999998,-0.034535926,0.021388168,-0.05486123,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight>,11.7,0.027999999999999997,0.33,0.9902,5.2,13.0,3.37,1.2,0.38,81.0,0.37
5,5.58,1329,-0.2127897,-0.04940241,-0.008626536,-0.023523416000000002,-0.11522541,-0.07752453,-0.08322122,-0.04038657,-0.0055697663,0.019317308000000002,0.2999015,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Chlorides</neg_highlight>,9.5,0.052000000000000005,0.43,0.9940000000000001,8.4,20.0,2.85,2.1,0.46,104.0,0.19
5,5.36,1330,-0.24381503,-0.07747049,0.008412855,-0.018917136,-0.11387576,-0.054850023,-0.08322122,-0.027907996,-0.006208406,0.021498801,0.074529134,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight>,9.5,0.05,0.41,0.9940000000000001,8.3,24.0,2.85,2.2,0.45,108.0,0.21
6,6.1,1331,-0.15814112,-0.016797442,0.063955046,-0.07814229,0.037933655,-0.060823474,0.053410694,-0.00040139508000000003,-0.027283456,0.025701586000000002,0.38605842,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Density</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Ph</pos_highlight>,8.8,0.057999999999999996,0.32,0.9972,6.8,24.0,3.4,8.8,0.4,110.0,0.15
7,6.06,1332,-0.20766734,-0.05365179,-0.06219246,0.011976675,-0.005778163,0.05435881,-0.012990821999999999,0.050142907,-0.0075006704,0.017362742,0.39365914,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,9.3,0.05,0.64,1.0004,7.9,69.0,3.15,17.0,0.51,210.0,0.16
8,6.78,1333,0.5864736,0.10028082,5.5399469999999995e-06,0.015484623999999999,-0.005311679000000001,0.13800071,-0.04084417,-0.0050557046000000005,0.11821858,-0.035916284,0.03554085,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,12.6,0.034,0.39,0.991,7.8,62.0,3.09,1.8,0.75,180.0,0.21
6,5.84,1334,0.43734870000000003,-0.026824055,-0.0135041475,0.018706005,-0.26610208,0.06081934,-0.055333400000000005,-0.16218922,-0.05785252,0.03189531,-0.008107651,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Sulphates</neg_highlight> <neg_highlight>Ph</neg_highlight>,12.4,0.048,0.5,0.9918,9.0,26.0,3.21,1.2,0.34,107.0,0.24
6,5.55,1335,-0.2516383,-0.048831034,-0.04434328,0.0015376763,-0.0012538282,0.065797485,-0.0015577816,-0.035858747,0.032765800000000005,-0.09343447,0.049280692,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Citric Acid</neg_highlight>,10.1,0.047,0.24,0.995,5.7,60.0,3.65,2.3,0.72,189.0,0.21
8,6.21,1336,0.25659055,-0.001660464,0.03220709,-0.015173381000000001,-0.018918216,0.09681616,0.03016244,0.045280475,-0.025358109,-0.0021612877,-0.061656862,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Ph</pos_highlight>,11.2,0.042,0.36,0.9941,7.8,38.0,3.26,7.0,0.37,161.0,0.29
5,5.61,1337,-0.26556668,-0.05143933,0.05488326,-0.029518021000000002,0.018124716000000003,0.048234675,0.0007675884,-0.017307081999999998,0.0011996779,-0.29777166,0.26962759999999997,<neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,10.0,0.048,0.3,0.9956,6.7,40.0,3.29,6.4,0.52,251.0,0.18
5,5.61,1338,-0.26556668,-0.05143933,0.05488326,-0.029518021000000002,0.018124716000000003,0.048234675,0.0007675884,-0.017307081999999998,0.0011996779,-0.29777166,0.26962759999999997,<neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,10.0,0.048,0.3,0.9956,6.7,40.0,3.29,6.4,0.52,251.0,0.18
6,5.67,1339,0.022637477000000003,0.083047725,0.054767594,-0.050510783,-0.08692023,0.08932658,-0.04856137,0.08316009,-0.017062292,0.034769695,-0.37094570000000004,<neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,10.8,0.033,0.27,0.9959,8.4,37.0,2.99,12.15,0.39,116.0,0.58
6,5.86,1340,-0.18541177,-0.0074968733999999995,0.056122817,0.003324449,0.022031832,0.071669385,0.008202596999999999,-0.23514184,-0.045527685,0.031662817999999995,0.26395184,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Sulphates</neg_highlight>,10.0,0.04,0.32,0.9922,7.2,50.0,3.27,0.8,0.33,121.0,0.16
5,4.83,1341,-0.15786974,0.068546884,-0.090904504,0.017024819,-0.023042176,-0.21155068,-0.05517737599999999,-0.11777193,-0.019399261,-0.006533789,-0.45212415,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,10.4,0.028999999999999998,0.23,0.9931,7.6,13.0,3.04,2.0,0.33,151.0,0.54
6,5.67,1342,0.022637477000000003,0.083047725,0.054767594,-0.050510783,-0.08692023,0.08932658,-0.04856137,0.08316009,-0.017062292,0.034769695,-0.37094570000000004,<neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,10.8,0.033,0.27,0.9959,8.4,37.0,2.99,12.15,0.39,116.0,0.58
6,5.74,1343,-0.24157277,-0.08350418,0.08153659,-0.014927387,0.01050652,0.06917669,0.052833747,0.08957638,-0.02059282,-0.05884552,-0.024139768,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.8,0.059000000000000004,0.31,0.9984,6.6,52.0,3.51,12.4,0.47,181.0,0.25
8,6.51,1344,0.50301045,-0.005814790699999999,0.027163466,0.020738702,0.021420822000000003,0.10754221,0.032417517,-0.05235569,-0.0362235,-0.007839684,0.026352162999999998,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Sulphates</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.2,0.040999999999999995,0.37,0.9908,7.3,51.0,3.26,1.9,0.4,165.0,0.23
8,6.73,1345,0.6498694,0.0026825822,0.016957374,0.030541397999999997,0.01909038,0.11192235,0.16669506,-0.11282707,-0.006635006,0.03639758,-0.058599405,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,12.7,0.043,0.37,0.991,7.3,36.0,3.39,1.1,0.48,113.0,0.39
7,6.58,1346,0.5978405,0.061469253,0.008307343,0.027535083,0.017575977,0.09428064,-0.04790191,0.04467224,-0.02493976,-0.004079396,-0.07144728,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,12.2,0.039,0.39,0.9928,7.0,46.0,3.21,6.2,0.35,163.0,0.46
7,6.44,1347,0.49197492,0.061215375,0.0027152775,0.046639793,-0.06797826,0.097506635,-0.037003233999999996,0.05529408,-0.02159786,-0.0015718507,-0.0662302,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.9,0.039,0.4,0.9936,8.2,35.0,3.15,6.3,0.34,162.0,0.35
8,6.21,1348,0.25659055,-0.001660464,0.03220709,-0.015173381000000001,-0.018918216,0.09681616,0.03016244,0.045280475,-0.025358109,-0.0021612877,-0.061656862,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Ph</pos_highlight>,11.2,0.042,0.36,0.9941,7.8,38.0,3.26,7.0,0.37,161.0,0.29
4,4.83,1349,-0.055942845,0.0073942669999999995,0.009140704,0.011582707,-0.18683082,-0.15576898,-0.052033175,-0.22543658,-0.06640554,-0.13766347,-0.19968326,<neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,10.4,0.042,0.39,0.9924,9.2,15.0,2.96,0.9,0.28,61.0,0.35
7,6.58,1350,0.7539909,0.10912214,0.012509031,0.023845565,-0.049190782,-0.052304853,0.05994327,0.072742656,0.030257693,0.035587277,-0.294462,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight>,12.8,0.034,0.39,0.9917,8.0,22.0,3.29,3.9,0.67,122.0,0.57
7,6.82,1351,0.6631501000000001,0.08596021,0.03385666,0.026680235,0.019618427,0.09979721,0.03034051,0.043286655,-0.028179552000000004,0.030743005,-0.060231388,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.7,0.027000000000000003,0.33,0.9906,6.5,40.0,3.28,3.9,0.39,130.0,0.37
6,5.55,1352,-0.2516383,-0.048831034,-0.04434328,0.0015376763,-0.0012538282,0.065797485,-0.0015577816,-0.035858747,0.032765800000000005,-0.09343447,0.049280692,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Citric Acid</neg_highlight>,10.1,0.047,0.24,0.995,5.7,60.0,3.65,2.3,0.72,189.0,0.21
5,5.61,1353,-0.26556668,-0.05143933,0.05488326,-0.029518021000000002,0.018124716000000003,0.048234675,0.0007675884,-0.017307081999999998,0.0011996779,-0.29777166,0.26962759999999997,<neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,10.0,0.048,0.3,0.9956,6.7,40.0,3.29,6.4,0.52,251.0,0.18
5,5.84,1354,-0.24329841,-0.00023564835,0.053667128,-0.07381104,-0.0008098147,0.08007292,0.06517599,-0.11402568,-0.04559992,-0.071675494,0.31172955,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Density</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.0,0.04,0.3,0.9955,7.8,43.0,3.43,1.8,0.41,179.0,0.13
5,6.04,1355,0.14436832,0.0054432047,-0.0030708867,0.017394222,-0.032770354,0.09484536,-0.04639405,-0.13891105,-0.037500426,0.016779434,0.13854714,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,11.4,0.04,0.41,0.9907,7.6,38.0,2.92,1.1,0.42,143.0,0.19
6,5.72,1356,-0.25415435,-0.07734691,0.027269296000000002,-0.028930841000000002,0.013785918999999999,0.063158035,0.049599282,0.006460159599999999,0.04140819,-0.05867041,0.061264068,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Ph</pos_highlight>,8.9,0.05,0.41,1.0,7.3,55.0,3.32,15.4,0.59,191.0,0.22
6,5.51,1357,-0.3432936,0.06127285,0.011762778,-0.020699123,0.015974814,0.067961425,-0.031896297000000004,0.020040248,-0.020589223,-0.009693408,-0.12151935,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Density</neg_highlight>,9.3,0.039,0.4,0.9953,6.3,43.0,3.15,6.5,0.44,167.0,0.29
8,6.53,1358,0.51854295,-0.04953989,0.034858808,0.02638846,0.028914886,0.09666138,0.016138813999999998,0.02940438,-0.026078315,0.038091302,-0.06550299400000001,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.0,0.048,0.32,0.9911,6.8,35.0,3.28,2.4,0.46,103.0,0.35
7,6.34,1359,0.016190188,-0.0073076669999999995,0.03683549,0.025157515,0.025474435,0.081163876,0.11698625,-0.05282105,0.012895436000000001,0.024325391000000002,0.18358971,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Fixed Acidity</pos_highlight>,10.8,0.04,0.32,0.9922,6.5,31.0,3.36,1.4,0.54,132.0,0.19
6,6.24,1360,-0.03454484,-0.013740231,-0.034090444,-0.023001503,0.022071349,0.05988963,0.07519845,0.023040357999999997,-0.030703826,-0.033708017,0.35014874,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,10.5,0.044000000000000004,0.26,0.9951,6.2,56.0,3.52,5.7,0.37,158.0,0.12
7,6.26,1361,-0.047967307,0.08092788599999999,0.05765743,-0.019847918,-0.02349539,0.06978525,0.031250596,0.012001887,-0.021618027,-0.05863188,0.3023488,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Alcohol</neg_highlight>,10.6,0.038,0.28,0.9948,6.0,56.0,3.59,5.7,0.43,189.5,0.13
7,6.23,1362,0.21872670000000002,-0.004174817,0.04515498,0.017071934,0.021049675,0.10573060000000001,-0.037008125,-0.05096095,-0.004960714000000001,0.035311997000000005,0.0034740213,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.3,0.04,0.33,0.9906,6.4,42.0,3.19,1.4,0.48,115.0,0.25
4,4.89,1363,-0.33699602,-0.08746974,-0.15458229,-0.025594015,0.016987745,-0.121472046,-0.03983849,-0.081021614,-0.030274032000000003,0.029765476000000003,-0.16175707,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight>,9.5,0.051,0.16,0.9940000000000001,6.9,15.0,3.22,1.4,0.38,96.0,0.32
5,6.04,1364,0.14436832,0.0054432047,-0.0030708867,0.017394222,-0.032770354,0.09484536,-0.04639405,-0.13891105,-0.037500426,0.016779434,0.13854714,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Sulphates</neg_highlight>,11.4,0.04,0.41,0.9907,7.6,38.0,2.92,1.1,0.42,143.0,0.19
7,6.13,1365,-0.2052674,-0.022537839,0.06671466,0.01746276,0.03314047,0.072669595,0.07932884,-0.11888084,-0.043930322,0.02684473,0.34581086,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight>,10.1,0.046,0.28,0.9927,6.7,35.0,3.33,1.2,0.33,140.0,0.13
6,5.97,1366,0.10856543,0.04257137,0.023036242000000002,0.004372184,0.025997452,-0.06109944,0.041432912999999995,-0.27713993,-0.027292196,0.026111433,0.18265268,<neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Ph</pos_highlight>,10.9,0.037000000000000005,0.41,0.9914,7.0,22.0,3.25,0.9,0.43,95.0,0.14
