index,Churn,Prediction,Probability,Monthlycharges Imp,Totalcharges Imp,Tenure Imp,Internetservice Fiber Optic Imp,Longtermcustomer Yes Imp,top_features,Monthlycharges,Totalcharges,Tenure,Internetservice Fiber Optic,Longtermcustomer Yes
377,1,1.0,0.58,0.84586877,-0.21924742,-0.29203558,0.2802466,0.90358895,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,104.95,2566.5,25,1,0
378,0,0.0,0.02,-0.8575499,-0.40265435,-0.09894048400000001,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,89.65,5308.7,61,0,1
379,0,0.0,0.01,-0.9280106,-0.2956395,-0.17529154,0.08002963,-1.6767372999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,86.75,1410.25,17,1,1
380,0,0.0,0.01,-0.93727595,-0.8752850000000001,-0.29042277,0.06031977,-1.2754244,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,86.2,3339.05,41,1,1
381,1,1.0,0.59,-0.06859023,0.5547344,0.5339311999999999,-0.32011259999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight>,50.65,50.65,1,0,0
382,0,0.0,0.02,-0.6700036,-0.24079442,-0.83958995,-0.14600533,-0.9998921000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,64.8,4732.35,72,0,1
383,1,1.0,0.83,0.45492345,0.4140276,0.5569305999999999,0.32587895,1.0105184,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,90.85,90.85,1,1,0
384,0,0.0,0.13,-0.07147946,0.46961856,-0.19688405,0.1189853,-1.0435154,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,108.1,5067.45,48,1,1
385,1,0.0,0.15,-0.97947943,0.05821316,0.043497108,-0.38807437,0.74460137,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,19.95,214.75,11,0,0
386,1,1.0,0.69,0.13211438,0.35724345,0.64530444,0.21037175,0.65658385,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,85.45,4874.7,55,1,0
387,0,0.0,0.02,-0.59800583,-0.36846098,-0.16961887,-0.15705206,-1.6756752000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,54.75,2348.45,42,0,1
388,0,0.0,0.04,-0.8164412,-1.3819053,-0.59819376,0.13703659,0.6435883000000001,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,90.4,4063.0,44,1,0
389,0,1.0,0.45,0.09040891,-0.18503155,0.5128804,-0.3059192,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.0,44.0,1,0,0
390,0,1.0,0.44,0.29258725,-0.162527,-0.31759724,0.27105290000000004,0.8662059000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,95.6,2595.25,27,1,0
391,0,0.0,0.24,0.13134457,-0.09399915,-0.30352399999999996,-0.33960465,0.6895743000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,84.8,2309.55,27,0,0
392,0,1.0,0.58,0.20748381,0.25773418,0.5128804,-0.3059192,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.3,89.3,2,0,0
393,0,0.0,0.12,-0.9563687,0.023084626,-0.257457,-0.29284286,0.6811116999999999,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,19.9,367.55,19,0,0
394,0,0.0,0.12,0.2972921,-1.4879524,-0.5284854,0.19570215,0.69706523,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,95.05,3944.5,42,1,0
395,0,0.0,0.02,-0.8593400999999999,-0.40265435,0.02618972,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,90.05,5965.95,66,0,1
396,0,0.0,0.1,-0.18284515,-1.0668116,-0.6014413000000001,0.19570215,0.68190616,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,109.9,3694.7,33,1,0
397,1,1.0,0.48,0.5939416000000001,-0.050628927000000004,-0.53386486,0.29491615,0.84407914,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,73.95,2524.45,34,1,0
398,0,0.0,0.11,-0.54228365,-0.16924742,-0.53753746,-0.30850136,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,54.6,1803.7,33,0,0
399,0,0.0,0.02,-0.9787232,-0.06454099,-0.12967652,-0.13034475,-1.4716121000000002,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.05,415.1,23,0,1
400,0,0.0,0.01,-1.0480841,-0.006169188000000001,-0.32337624,-0.13034475,-1.4888563,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.75,624.15,32,0,1
401,0,0.0,0.02,-0.984116,-0.08987842,0.010381584000000001,-0.15158334,-1.559701,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Tenure</pos_highlight>,20.05,237.7,11,0,1
402,1,1.0,0.67,0.5862050999999999,-0.06899502,0.31114933,0.19570215,0.8968517,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,99.45,7007.6,69,1,0
403,0,0.0,0.02,-0.53117913,-0.9131867,0.27927116,-0.13507839,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,55.9,3848.8,68,0,1
404,0,0.0,0.02,-1.0841745,-0.056033007999999995,-0.13583733,-0.13034475,-1.4716121000000002,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.7,419.4,20,0,1
405,0,0.0,0.01,-0.64785933,-0.007283850600000001,-0.6269138000000001,-0.13034475,-1.7409736,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,19.8,1468.75,72,0,1
406,0,0.0,0.04,0.24005596,-0.5399292,-0.077878274,0.1189853,-1.7880896000000002,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,95.4,5812.0,60,1,1
407,0,0.0,0.14,0.078092135,-0.86267745,-0.65190494,0.19570215,0.6656812,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,93.95,2861.45,32,1,0
408,1,1.0,0.44,-0.8414324000000001,1.041361,0.31583455,-0.33105674,0.7691393,<pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,19.9,19.9,1,0,0
409,1,0.0,0.28,-1.2334343,0.7544177,0.30967376,-0.33105674,0.75966495,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,19.6,19.6,1,0,0
410,1,1.0,0.8,0.5545241,0.25492224,0.48683540000000003,0.36730736,0.91439795,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,81.35,233.7,3,1,0
411,0,0.0,0.03,-0.60677606,0.019801585,-0.16905394,-0.13034475,-1.4825369,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,24.45,1066.15,46,0,1
412,0,0.0,0.27,-0.25090837,-0.022768127000000003,-0.62083745,0.29491615,0.8328575999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,74.95,2149.05,29,1,0
413,0,0.0,0.03,-1.0401565000000002,-1.2149649,-0.5674637,0.13703659,0.5054173,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,87.35,4473.0,51,1,0
414,0,0.0,0.11,0.11296473,-1.3442636000000001,-0.57662255,0.21037175,0.6827565,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,70.65,3545.05,48,1,0
415,0,0.0,0.35,0.12394315,-0.20458603,-0.4391192,0.28579167,0.8278636999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,73.25,1195.75,16,1,0
416,0,0.0,0.03,0.32468656,-0.15221378,-0.84207165,0.1189853,-1.8730881999999998,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,98.7,6858.9,70,1,1
417,0,0.0,0.03,-0.42797570000000007,0.028172900000000004,-0.17639935,-0.13034475,-1.4948350000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,24.8,1024.7,40,0,1
418,1,1.0,0.42,0.32248190000000004,-0.073038,-0.43098190000000003,0.29491615,0.7886955,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,83.3,1845.9,22,1,0
419,1,1.0,0.69,-0.18438835,0.28712603,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,75.3,75.3,1,1,0
420,0,0.0,0.23,-0.8011993000000001,0.120740235,0.28033850000000005,-0.34921798,0.755546,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,24.3,132.25,5,0,0
421,0,1.0,0.52,-0.4337838,0.25777557,0.10770666599999999,0.39147973,0.9636769000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,69.85,515.45,7,1,0
422,0,0.0,0.03,0.2666809,-0.5530495,-0.36267105,0.1189853,-1.6417376000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,100.55,2830.45,29,1,1
423,0,0.0,0.03,-0.414042,0.13821071,-0.17639935,-0.13034475,-1.6526039000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,25.7,1110.5,44,0,1
424,0,1.0,0.46,0.38661838,0.24639034,0.0064985272,-0.36293682,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,40.7,449.3,10,0,0
425,0,0.0,0.21,-0.54978883,-0.72500855,0.750973,-0.23302315,0.6484259,<pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,51.65,2838.55,55,0,0
426,0,0.0,0.08,0.7315531999999999,-0.14623019,-0.18774085,0.1189853,-1.8093302,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,105.1,5376.4,52,1,1
427,0,0.0,0.27,-0.9354617000000001,-0.13411275,0.10410551,0.32364848,0.8828431999999999,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Tenure</pos_highlight>,85.95,858.6,10,1,0
428,0,0.0,0.27,-0.30666474,-0.13975416,-0.4391192,0.28579167,0.8278636999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,75.6,1395.05,18,1,0
429,0,0.0,0.02,-0.53117913,-0.9131867,0.27927116,-0.13507839,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,58.25,3975.7,68,0,1
430,1,1.0,0.41,-0.20974758,0.34329194,0.34161379999999997,-0.29284286,0.6831291,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight>,19.4,1182.55,61,0,0
431,0,0.0,0.03,-0.6685398,0.78218216,-1.0003144,-0.14600533,-1.2382784,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,65.2,4784.45,72,0,1
432,0,1.0,0.43,-0.32083490000000003,0.17416352,0.5339311999999999,-0.35265538,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,53.45,119.5,2,0,0
433,1,1.0,0.53,0.64208055,0.24942859,-0.003991557,-0.33698997,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight>,45.4,518.9,12,0,0
434,0,0.0,0.02,-1.010304,-0.13201481,-0.1312745,-0.13034475,-1.4232194,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,19.75,899.45,41,0,1
435,0,0.0,0.27,0.14466408,-0.11761909,-0.29142687,-0.26770532,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,44.45,1183.8,26,0,0
436,0,0.0,0.02,-1.0455761000000001,-0.02377557,-0.28044933,-0.13034475,-1.4135802,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.85,720.05,36,0,1
437,0,0.0,0.02,-0.78590685,-0.05088063,-0.670804,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,114.05,8468.2,72,1,1
438,0,0.0,0.03,-1.0417304,-1.221415,-0.657745,0.13703659,0.6435883000000001,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,89.85,3161.2,35,1,0
439,0,1.0,0.59,-0.06859023,0.5547344,0.5339311999999999,-0.32011259999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight>,55.05,55.05,1,0,0
440,0,0.0,0.14,-1.2137275,-0.1374598,-0.35447678,0.2802466,0.8034178000000001,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,112.95,1882.55,16,1,0
441,0,1.0,0.39,0.49990094,-0.27327847,-0.41891316,0.19570215,0.74256927,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,101.55,5070.4,49,1,0
442,0,0.0,0.05,-1.0287671,-0.30615053,0.85192335,0.1189853,-1.4617714,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,114.65,6049.5,54,1,1
443,0,0.0,0.15,-0.539304,-0.06381554,-0.35700718,-0.3194283,0.72118276,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,64.8,1166.7,18,0,0
444,0,0.0,0.22,0.35129282,-0.6218229999999999,-0.60624355,0.21037175,0.5865999,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,80.4,2937.65,36,1,0
445,1,1.0,0.72,1.3800848,-0.21610552,-0.12739958,0.19570215,0.9207679,<pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,105.9,6396.45,60,1,0
446,1,1.0,0.76,-0.1033308,0.5286478,0.5741729999999999,0.33504468,1.0302494,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,69.55,69.55,1,1,0
447,0,0.0,0.02,-0.42592174,-0.32822764,-0.17450437,-0.13034475,-1.647201,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,25.05,1270.25,52,0,1
448,0,1.0,0.74,0.45131445,0.36680013,0.10296143599999999,0.38231403,0.94803363,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,94.75,759.55,8,1,0
449,0,0.0,0.04,0.6805518,0.042127784,-0.8774562,0.1189853,-1.9559342,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,105.5,7611.55,72,1,1
450,0,0.0,0.03,-0.50975674,-0.14395377,0.19341104,-0.13034475,-1.6936505000000002,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.7,1642.75,64,0,1
451,0,0.0,0.13,-0.59156454,-0.1848354,-0.3476818,-0.3194283,0.72118276,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,69.75,1545.4,22,0,0
